Area_Name,Year,Cases_Property_Stolen,Victims_Total,Total_Cases_for_Trial,Unnamed: 3
Himachal Pradesh,2007,2114,35,30,
Himachal Pradesh,2007,2114,35,1300,
Himachal Pradesh,2007,2114,35,92,
Himachal Pradesh,2007,2114,35,1245,
Himachal Pradesh,2007,2114,35,0,
Himachal Pradesh,2007,2114,35,0,14.0
Himachal Pradesh,2007,2114,35,0,0.0
Himachal Pradesh,2007,2114,35,0,2.0
Himachal Pradesh,2007,2114,35,0,0.0
Himachal Pradesh,2007,2114,35,3385,
Himachal Pradesh,2007,2114,97,476,
Himachal Pradesh,2007,2114,97,209,
Himachal Pradesh,2007,2114,97,30,
Himachal Pradesh,2007,2114,97,1300,
Himachal Pradesh,2007,2114,97,92,
Himachal Pradesh,2007,2114,97,1245,
Himachal Pradesh,2007,2114,97,0,
Himachal Pradesh,2007,2114,97,0,14.0
Himachal Pradesh,2007,2114,97,0,0.0
Himachal Pradesh,2007,2114,97,0,2.0
Himachal Pradesh,2007,2114,97,0,0.0
Himachal Pradesh,2007,2114,97,3385,
Himachal Pradesh,2007,2114,132,476,
Himachal Pradesh,2007,2114,132,209,
Himachal Pradesh,2007,2114,132,30,
Himachal Pradesh,2007,2114,132,1300,
Himachal Pradesh,2007,2114,132,92,
Himachal Pradesh,2007,2114,132,1245,
Himachal Pradesh,2007,2114,132,0,
Himachal Pradesh,2007,2114,132,0,14.0
Himachal Pradesh,2007,2114,132,0,0.0
Himachal Pradesh,2007,2114,132,0,2.0
Himachal Pradesh,2007,2114,132,0,0.0
Himachal Pradesh,2007,2114,132,3385,
Jammu & Kashmir,2007,3808,40,1115,
Jammu & Kashmir,2007,3808,40,3861,
Jammu & Kashmir,2007,3808,40,36,
Jammu & Kashmir,2007,3808,40,3929,
Jammu & Kashmir,2007,3808,40,1275,
Jammu & Kashmir,2007,3808,40,306,
Jammu & Kashmir,2007,3808,40,0,
Jammu & Kashmir,2007,3808,40,0,24.0
Jammu & Kashmir,2007,3808,40,0,0.0
Jammu & Kashmir,2007,3808,40,0,0.0
Jammu & Kashmir,2007,3808,40,0,0.0
Jammu & Kashmir,2007,3808,40,10561,
Jammu & Kashmir,2007,3808,326,1115,
Jammu & Kashmir,2007,3808,326,3861,
Jammu & Kashmir,2007,3808,326,36,
Jammu & Kashmir,2007,3808,326,3929,
Jammu & Kashmir,2007,3808,326,1275,
Jammu & Kashmir,2007,3808,326,306,
Jammu & Kashmir,2007,3808,326,0,
Jammu & Kashmir,2007,3808,326,0,24.0
Jammu & Kashmir,2007,3808,326,0,0.0
Jammu & Kashmir,2007,3808,326,0,0.0
Jammu & Kashmir,2007,3808,326,0,0.0
Jammu & Kashmir,2007,3808,326,10561,
Jammu & Kashmir,2007,3808,366,1115,
Jammu & Kashmir,2007,3808,366,3861,
Jammu & Kashmir,2007,3808,366,36,
Jammu & Kashmir,2007,3808,366,3929,
Jammu & Kashmir,2007,3808,366,1275,
Jammu & Kashmir,2007,3808,366,306,
Jammu & Kashmir,2007,3808,366,0,
Jammu & Kashmir,2007,3808,366,0,24.0
Jammu & Kashmir,2007,3808,366,0,0.0
Jammu & Kashmir,2007,3808,366,0,0.0
Jammu & Kashmir,2007,3808,366,0,0.0
Jammu & Kashmir,2007,3808,366,10561,
Jharkhand,2007,10245,237,2418,
Jharkhand,2007,10245,237,1241,
Jharkhand,2007,10245,237,714,
Jharkhand,2007,10245,237,1272,
Jharkhand,2007,10245,237,14,
Jharkhand,2007,10245,237,1510,
Jharkhand,2007,10245,237,8,
Jharkhand,2007,10245,237,0,44.0
Jharkhand,2007,10245,237,0,8.0
Jharkhand,2007,10245,237,0,3.0
Jharkhand,2007,10245,237,0,0.0
Jharkhand,2007,10245,237,8381,
Jharkhand,2007,10245,1380,2418,
Jharkhand,2007,10245,1380,1241,
Jharkhand,2007,10245,1380,714,
Jharkhand,2007,10245,1380,1272,
Jharkhand,2007,10245,1380,14,
Jharkhand,2007,10245,1380,1510,
Jharkhand,2007,10245,1380,8,
Jharkhand,2007,10245,1380,0,44.0
Jharkhand,2007,10245,1380,0,8.0
Jharkhand,2007,10245,1380,0,3.0
Jharkhand,2007,10245,1380,0,0.0
Jharkhand,2007,10245,1380,8381,
Jharkhand,2007,10245,1617,2418,
Jharkhand,2007,10245,1617,1241,
Jharkhand,2007,10245,1617,714,
Jharkhand,2007,10245,1617,1272,
Jharkhand,2007,10245,1617,14,
Jharkhand,2007,10245,1617,1510,
Jharkhand,2007,10245,1617,8,
Jharkhand,2007,10245,1617,0,44.0
Jharkhand,2007,10245,1617,0,8.0
Jharkhand,2007,10245,1617,0,3.0
Jharkhand,2007,10245,1617,0,0.0
Jharkhand,2007,10245,1617,8381,
Karnataka,2007,22130,505,1346,
Karnataka,2007,22130,505,913,
Karnataka,2007,22130,505,709,
Karnataka,2007,22130,505,5241,
Karnataka,2007,22130,505,121,
Karnataka,2007,22130,505,5956,
Karnataka,2007,22130,505,0,
Karnataka,2007,22130,505,0,1727.0
Karnataka,2007,22130,505,0,0.0
Karnataka,2007,22130,505,0,0.0
Karnataka,2007,22130,505,0,0.0
Karnataka,2007,22130,505,18097,
Karnataka,2007,22130,1081,1346,
Karnataka,2007,22130,1081,913,
Karnataka,2007,22130,1081,709,
Karnataka,2007,22130,1081,5241,
Karnataka,2007,22130,1081,121,
Karnataka,2007,22130,1081,5956,
Karnataka,2007,22130,1081,0,
Karnataka,2007,22130,1081,0,1727.0
Karnataka,2007,22130,1081,0,0.0
Karnataka,2007,22130,1081,0,0.0
Karnataka,2007,22130,1081,0,0.0
Karnataka,2007,22130,1081,18097,
Karnataka,2007,22130,1586,1346,
Karnataka,2007,22130,1586,913,
Karnataka,2007,22130,1586,709,
Karnataka,2007,22130,1586,5241,
Karnataka,2007,22130,1586,121,
Karnataka,2007,22130,1586,5956,
Karnataka,2007,22130,1586,0,
Karnataka,2007,22130,1586,0,1727.0
Karnataka,2007,22130,1586,0,0.0
Karnataka,2007,22130,1586,0,0.0
Karnataka,2007,22130,1586,0,0.0
Karnataka,2007,22130,1586,18097,
Kerala,2007,12938,141,3495,
Kerala,2007,12938,141,679,
Kerala,2007,12938,141,165,
Kerala,2007,12938,141,10349,
Kerala,2007,12938,141,628,
Kerala,2007,12938,141,14693,
Kerala,2007,12938,141,0,
Kerala,2007,12938,141,0,803.0
Kerala,2007,12938,141,0,0.0
Kerala,2007,12938,141,0,197.0
Kerala,2007,12938,141,0,0.0
Kerala,2007,12938,141,31023,
Kerala,2007,12938,252,3495,
Kerala,2007,12938,252,679,
Kerala,2007,12938,252,165,
Kerala,2007,12938,252,10349,
Kerala,2007,12938,252,628,
Kerala,2007,12938,252,14693,
Kerala,2007,12938,252,0,
Kerala,2007,12938,252,0,803.0
Kerala,2007,12938,252,0,0.0
Kerala,2007,12938,252,0,197.0
Kerala,2007,12938,252,0,0.0
Kerala,2007,12938,252,31023,
Kerala,2007,12938,393,3495,
Kerala,2007,12938,393,679,
Kerala,2007,12938,393,165,
Kerala,2007,12938,393,10349,
Kerala,2007,12938,393,628,
Kerala,2007,12938,393,14693,
Kerala,2007,12938,393,0,
Kerala,2007,12938,393,0,803.0
Kerala,2007,12938,393,0,0.0
Kerala,2007,12938,393,0,197.0
Kerala,2007,12938,393,0,0.0
Kerala,2007,12938,393,31023,
Madhya Pradesh,2007,36934,551,9728,
Madhya Pradesh,2007,36934,551,2680,
Madhya Pradesh,2007,36934,551,2366,
Madhya Pradesh,2007,36934,551,31626,
Madhya Pradesh,2007,36934,551,2438,
Madhya Pradesh,2007,36934,551,14635,
Madhya Pradesh,2007,36934,551,2,
Madhya Pradesh,2007,36934,551,0,112.0
Madhya Pradesh,2007,36934,551,0,2.0
Madhya Pradesh,2007,36934,551,0,2.0
Madhya Pradesh,2007,36934,551,0,0.0
Madhya Pradesh,2007,36934,551,63763,
Madhya Pradesh,2007,36934,1764,9728,
Madhya Pradesh,2007,36934,1764,2680,
Madhya Pradesh,2007,36934,1764,2366,
Madhya Pradesh,2007,36934,1764,31626,
Madhya Pradesh,2007,36934,1764,2438,
Madhya Pradesh,2007,36934,1764,14635,
Madhya Pradesh,2007,36934,1764,2,
Madhya Pradesh,2007,36934,1764,0,112.0
Madhya Pradesh,2007,36934,1764,0,2.0
Madhya Pradesh,2007,36934,1764,0,2.0
Madhya Pradesh,2007,36934,1764,0,0.0
Madhya Pradesh,2007,36934,1764,63763,
Madhya Pradesh,2007,36934,2315,9728,
Madhya Pradesh,2007,36934,2315,2680,
Madhya Pradesh,2007,36934,2315,2366,
Madhya Pradesh,2007,36934,2315,31626,
Madhya Pradesh,2007,36934,2315,2438,
Madhya Pradesh,2007,36934,2315,14635,
Madhya Pradesh,2007,36934,2315,2,
Madhya Pradesh,2007,36934,2315,0,112.0
Madhya Pradesh,2007,36934,2315,0,2.0
Madhya Pradesh,2007,36934,2315,0,2.0
Madhya Pradesh,2007,36934,2315,0,0.0
Madhya Pradesh,2007,36934,2315,63763,
Maharashtra,2007,71909,1014,11907,
Maharashtra,2007,71909,1014,6017,
Maharashtra,2007,71909,1014,3517,
Maharashtra,2007,71909,1014,25679,
Maharashtra,2007,71909,1014,7931,
Maharashtra,2007,71909,1014,50689,
Maharashtra,2007,71909,1014,1,
Maharashtra,2007,71909,1014,0,2890.0
Maharashtra,2007,71909,1014,0,1.0
Maharashtra,2007,71909,1014,0,70.0
Maharashtra,2007,71909,1014,0,0.0
Maharashtra,2007,71909,1014,108960,
Maharashtra,2007,71909,1779,11907,
Maharashtra,2007,71909,1779,6017,
Maharashtra,2007,71909,1779,3517,
Maharashtra,2007,71909,1779,25679,
Maharashtra,2007,71909,1779,7931,
Maharashtra,2007,71909,1779,50689,
Maharashtra,2007,71909,1779,1,
Maharashtra,2007,71909,1779,0,2890.0
Maharashtra,2007,71909,1779,0,1.0
Maharashtra,2007,71909,1779,0,70.0
Maharashtra,2007,71909,1779,0,0.0
Maharashtra,2007,71909,1779,108960,
Maharashtra,2007,71909,2793,11907,
Maharashtra,2007,71909,2793,6017,
Maharashtra,2007,71909,2793,3517,
Maharashtra,2007,71909,2793,25679,
Maharashtra,2007,71909,2793,7931,
Maharashtra,2007,71909,2793,50689,
Maharashtra,2007,71909,2793,1,
Maharashtra,2007,71909,2793,0,2890.0
Maharashtra,2007,71909,2793,0,1.0
Maharashtra,2007,71909,2793,0,70.0
Maharashtra,2007,71909,2793,0,0.0
Maharashtra,2007,71909,2793,108960,
Manipur,2007,893,20,54,
Manipur,2007,893,20,27,
Manipur,2007,893,20,0,
Manipur,2007,893,20,8,
Manipur,2007,893,20,0,
Manipur,2007,893,20,4,
Manipur,2007,893,20,0,
Manipur,2007,893,20,0,0.0
Manipur,2007,893,20,0,0.0
Manipur,2007,893,20,0,0.0
Manipur,2007,893,20,0,0.0
Manipur,2007,893,20,93,
Manipur,2007,893,275,54,
Manipur,2007,893,275,27,
Manipur,2007,893,275,0,
Manipur,2007,893,275,8,
Manipur,2007,893,275,0,
Manipur,2007,893,275,4,
Manipur,2007,893,275,0,
Manipur,2007,893,275,0,0.0
Manipur,2007,893,275,0,0.0
Manipur,2007,893,275,0,0.0
Manipur,2007,893,275,0,0.0
Manipur,2007,893,275,93,
Manipur,2007,893,295,54,
Manipur,2007,893,295,27,
Manipur,2007,893,295,0,
Manipur,2007,893,295,8,
Manipur,2007,893,295,0,
Manipur,2007,893,295,4,
Manipur,2007,893,295,0,
Manipur,2007,893,295,0,0.0
Manipur,2007,893,295,0,0.0
Manipur,2007,893,295,0,0.0
Manipur,2007,893,295,0,0.0
Manipur,2007,893,295,93,
Meghalaya,2007,862,7,370,
Meghalaya,2007,862,7,96,
Meghalaya,2007,862,7,4,
Meghalaya,2007,862,7,160,
Meghalaya,2007,862,7,3,
Meghalaya,2007,862,7,17,
Meghalaya,2007,862,7,0,
Meghalaya,2007,862,7,0,1.0
Meghalaya,2007,862,7,0,0.0
Meghalaya,2007,862,7,0,0.0
Meghalaya,2007,862,7,0,0.0
Meghalaya,2007,862,7,651,
Meghalaya,2007,862,107,370,
Meghalaya,2007,862,107,96,
Meghalaya,2007,862,107,4,
Meghalaya,2007,862,107,160,
Meghalaya,2007,862,107,3,
Meghalaya,2007,862,107,17,
Meghalaya,2007,862,107,0,
Meghalaya,2007,862,107,0,1.0
Meghalaya,2007,862,107,0,0.0
Meghalaya,2007,862,107,0,0.0
Meghalaya,2007,862,107,0,0.0
Meghalaya,2007,862,107,651,
Meghalaya,2007,862,114,370,
Meghalaya,2007,862,114,96,
Meghalaya,2007,862,114,4,
Meghalaya,2007,862,114,160,
Meghalaya,2007,862,114,3,
Meghalaya,2007,862,114,17,
Meghalaya,2007,862,114,0,
Meghalaya,2007,862,114,0,1.0
Meghalaya,2007,862,114,0,0.0
Meghalaya,2007,862,114,0,0.0
Meghalaya,2007,862,114,0,0.0
Meghalaya,2007,862,114,651,
Mizoram,2007,1281,18,128,
Mizoram,2007,1281,18,0,
Mizoram,2007,1281,18,0,
Mizoram,2007,1281,18,77,
Mizoram,2007,1281,18,0,
Mizoram,2007,1281,18,2,
Mizoram,2007,1281,18,0,
Mizoram,2007,1281,18,0,0.0
Mizoram,2007,1281,18,0,0.0
Mizoram,2007,1281,18,0,0.0
Mizoram,2007,1281,18,0,0.0
Mizoram,2007,1281,18,207,
Mizoram,2007,1281,25,128,
Mizoram,2007,1281,25,0,
Mizoram,2007,1281,25,0,
Mizoram,2007,1281,25,77,
Mizoram,2007,1281,25,0,
Mizoram,2007,1281,25,2,
Mizoram,2007,1281,25,0,
Mizoram,2007,1281,25,0,0.0
Mizoram,2007,1281,25,0,0.0
Mizoram,2007,1281,25,0,0.0
Mizoram,2007,1281,25,0,0.0
Mizoram,2007,1281,25,207,
Mizoram,2007,1281,43,128,
Mizoram,2007,1281,43,0,
Mizoram,2007,1281,43,0,
Mizoram,2007,1281,43,77,
Mizoram,2007,1281,43,0,
Mizoram,2007,1281,43,2,
Mizoram,2007,1281,43,0,
Mizoram,2007,1281,43,0,0.0
Mizoram,2007,1281,43,0,0.0
Mizoram,2007,1281,43,0,0.0
Mizoram,2007,1281,43,0,0.0
Mizoram,2007,1281,43,207,
Nagaland,2007,576,14,49,
Nagaland,2007,576,14,8,
Nagaland,2007,576,14,0,
Nagaland,2007,576,14,9,
Nagaland,2007,576,14,1,
Nagaland,2007,576,14,2,
Nagaland,2007,576,14,0,
Nagaland,2007,576,14,0,7.0
Nagaland,2007,576,14,0,0.0
Nagaland,2007,576,14,0,0.0
Nagaland,2007,576,14,0,0.0
Nagaland,2007,576,14,76,
Nagaland,2007,576,104,49,
Nagaland,2007,576,104,8,
Nagaland,2007,576,104,0,
Nagaland,2007,576,104,9,
Nagaland,2007,576,104,1,
Nagaland,2007,576,104,2,
Nagaland,2007,576,104,0,
Nagaland,2007,576,104,0,7.0
Nagaland,2007,576,104,0,0.0
Nagaland,2007,576,104,0,0.0
Nagaland,2007,576,104,0,0.0
Nagaland,2007,576,104,76,
Nagaland,2007,576,118,49,
Nagaland,2007,576,118,8,
Nagaland,2007,576,118,0,
Nagaland,2007,576,118,9,
Nagaland,2007,576,118,1,
Nagaland,2007,576,118,2,
Nagaland,2007,576,118,0,
Nagaland,2007,576,118,0,7.0
Nagaland,2007,576,118,0,0.0
Nagaland,2007,576,118,0,0.0
Nagaland,2007,576,118,0,0.0
Nagaland,2007,576,118,76,
Odisha,2007,12945,372,3891,
Odisha,2007,12945,372,1965,
Odisha,2007,12945,372,1446,
Odisha,2007,12945,372,12699,
Odisha,2007,12945,372,965,
Odisha,2007,12945,372,6393,
Odisha,2007,12945,372,12,
Odisha,2007,12945,372,0,136.0
Odisha,2007,12945,372,0,12.0
Odisha,2007,12945,372,0,2.0
Odisha,2007,12945,372,0,0.0
Odisha,2007,12945,372,30300,
Odisha,2007,12945,863,3891,
Odisha,2007,12945,863,1965,
Odisha,2007,12945,863,1446,
Odisha,2007,12945,863,12699,
Odisha,2007,12945,863,965,
Odisha,2007,12945,863,6393,
Odisha,2007,12945,863,12,
Odisha,2007,12945,863,0,136.0
Odisha,2007,12945,863,0,12.0
Odisha,2007,12945,863,0,2.0
Odisha,2007,12945,863,0,0.0
Odisha,2007,12945,863,30300,
Odisha,2007,12945,1235,3891,
Odisha,2007,12945,1235,1965,
Odisha,2007,12945,1235,1446,
Odisha,2007,12945,1235,12699,
Odisha,2007,12945,1235,965,
Odisha,2007,12945,1235,6393,
Odisha,2007,12945,1235,12,
Odisha,2007,12945,1235,0,136.0
Odisha,2007,12945,1235,0,12.0
Odisha,2007,12945,1235,0,2.0
Odisha,2007,12945,1235,0,0.0
Odisha,2007,12945,1235,30300,
Puducherry,2007,891,10,33,
Puducherry,2007,891,10,26,
Puducherry,2007,891,10,16,
Puducherry,2007,891,10,218,
Puducherry,2007,891,10,99,
Puducherry,2007,891,10,35,
Puducherry,2007,891,10,0,
Puducherry,2007,891,10,0,10.0
Puducherry,2007,891,10,0,0.0
Puducherry,2007,891,10,0,0.0
Puducherry,2007,891,10,0,0.0
Puducherry,2007,891,10,460,
Puducherry,2007,891,25,33,
Puducherry,2007,891,25,26,
Puducherry,2007,891,25,16,
Puducherry,2007,891,25,218,
Puducherry,2007,891,25,99,
Puducherry,2007,891,25,35,
Puducherry,2007,891,25,0,
Puducherry,2007,891,25,0,10.0
Puducherry,2007,891,25,0,0.0
Puducherry,2007,891,25,0,0.0
Puducherry,2007,891,25,0,0.0
Puducherry,2007,891,25,460,
Puducherry,2007,891,35,33,
Puducherry,2007,891,35,26,
Puducherry,2007,891,35,16,
Puducherry,2007,891,35,218,
Puducherry,2007,891,35,99,
Puducherry,2007,891,35,35,
Puducherry,2007,891,35,0,
Puducherry,2007,891,35,0,10.0
Puducherry,2007,891,35,0,0.0
Puducherry,2007,891,35,0,0.0
Puducherry,2007,891,35,0,0.0
Puducherry,2007,891,35,460,
Punjab,2007,9213,225,798,
Punjab,2007,9213,225,905,
Punjab,2007,9213,225,449,
Punjab,2007,9213,225,915,
Punjab,2007,9213,225,90,
Punjab,2007,9213,225,2994,
Punjab,2007,9213,225,0,
Punjab,2007,9213,225,0,191.0
Punjab,2007,9213,225,0,0.0
Punjab,2007,9213,225,0,5.0
Punjab,2007,9213,225,0,0.0
Punjab,2007,9213,225,6358,
Punjab,2007,9213,601,798,
Punjab,2007,9213,601,905,
Punjab,2007,9213,601,449,
Punjab,2007,9213,601,915,
Punjab,2007,9213,601,90,
Punjab,2007,9213,601,2994,
Punjab,2007,9213,601,0,
Punjab,2007,9213,601,0,191.0
Punjab,2007,9213,601,0,0.0
Punjab,2007,9213,601,0,5.0
Punjab,2007,9213,601,0,0.0
Punjab,2007,9213,601,6358,
Punjab,2007,9213,826,798,
Punjab,2007,9213,826,905,
Punjab,2007,9213,826,449,
Punjab,2007,9213,826,915,
Punjab,2007,9213,826,90,
Punjab,2007,9213,826,2994,
Punjab,2007,9213,826,0,
Punjab,2007,9213,826,0,191.0
Punjab,2007,9213,826,0,0.0
Punjab,2007,9213,826,0,5.0
Punjab,2007,9213,826,0,0.0
Punjab,2007,9213,826,6358,
Rajasthan,2007,25019,319,2657,
Rajasthan,2007,25019,319,4020,
Rajasthan,2007,25019,319,1659,
Rajasthan,2007,25019,319,9930,
Rajasthan,2007,25019,319,124,
Rajasthan,2007,25019,319,20157,
Rajasthan,2007,25019,319,2,
Rajasthan,2007,25019,319,0,586.0
Rajasthan,2007,25019,319,0,2.0
Rajasthan,2007,25019,319,0,486.0
Rajasthan,2007,25019,319,0,1.0
Rajasthan,2007,25019,319,39639,
Rajasthan,2007,25019,1040,2657,
Rajasthan,2007,25019,1040,4020,
Rajasthan,2007,25019,1040,1659,
Rajasthan,2007,25019,1040,9930,
Rajasthan,2007,25019,1040,124,
Rajasthan,2007,25019,1040,20157,
Rajasthan,2007,25019,1040,2,
Rajasthan,2007,25019,1040,0,586.0
Rajasthan,2007,25019,1040,0,2.0
Rajasthan,2007,25019,1040,0,486.0
Rajasthan,2007,25019,1040,0,1.0
Rajasthan,2007,25019,1040,39639,
Rajasthan,2007,25019,1359,2657,
Rajasthan,2007,25019,1359,4020,
Rajasthan,2007,25019,1359,1659,
Rajasthan,2007,25019,1359,9930,
Rajasthan,2007,25019,1359,124,
Rajasthan,2007,25019,1359,20157,
Rajasthan,2007,25019,1359,2,
Rajasthan,2007,25019,1359,0,586.0
Rajasthan,2007,25019,1359,0,2.0
Rajasthan,2007,25019,1359,0,486.0
Rajasthan,2007,25019,1359,0,1.0
Rajasthan,2007,25019,1359,39639,
Sikkim,2007,214,3,48,
Sikkim,2007,214,3,11,
Sikkim,2007,214,3,0,
Sikkim,2007,214,3,9,
Sikkim,2007,214,3,0,
Sikkim,2007,214,3,2,
Sikkim,2007,214,3,0,
Sikkim,2007,214,3,0,2.0
Sikkim,2007,214,3,0,0.0
Sikkim,2007,214,3,0,0.0
Sikkim,2007,214,3,0,0.0
Sikkim,2007,214,3,72,
Sikkim,2007,214,6,48,
Sikkim,2007,214,6,11,
Sikkim,2007,214,6,0,
Sikkim,2007,214,6,9,
Sikkim,2007,214,6,0,
Sikkim,2007,214,6,2,
Sikkim,2007,214,6,0,
Sikkim,2007,214,6,0,2.0
Sikkim,2007,214,6,0,0.0
Sikkim,2007,214,6,0,0.0
Sikkim,2007,214,6,0,0.0
Sikkim,2007,214,6,72,
Sikkim,2007,214,9,48,
Sikkim,2007,214,9,11,
Sikkim,2007,214,9,0,
Sikkim,2007,214,9,9,
Sikkim,2007,214,9,0,
Sikkim,2007,214,9,2,
Sikkim,2007,214,9,0,
Sikkim,2007,214,9,0,2.0
Sikkim,2007,214,9,0,0.0
Sikkim,2007,214,9,0,0.0
Sikkim,2007,214,9,0,0.0
Sikkim,2007,214,9,72,
Tamil Nadu,2007,17875,604,1715,
Tamil Nadu,2007,17875,604,1240,
Tamil Nadu,2007,17875,604,765,
Tamil Nadu,2007,17875,604,4112,
Tamil Nadu,2007,17875,604,1757,
Tamil Nadu,2007,17875,604,4443,
Tamil Nadu,2007,17875,604,0,
Tamil Nadu,2007,17875,604,0,1596.0
Tamil Nadu,2007,17875,604,0,0.0
Tamil Nadu,2007,17875,604,0,69.0
Tamil Nadu,2007,17875,604,0,0.0
Tamil Nadu,2007,17875,604,16279,
Tamil Nadu,2007,17875,1107,1715,
Tamil Nadu,2007,17875,1107,1240,
Tamil Nadu,2007,17875,1107,765,
Tamil Nadu,2007,17875,1107,4112,
Tamil Nadu,2007,17875,1107,1757,
Tamil Nadu,2007,17875,1107,4443,
Tamil Nadu,2007,17875,1107,0,
Tamil Nadu,2007,17875,1107,0,1596.0
Tamil Nadu,2007,17875,1107,0,0.0
Tamil Nadu,2007,17875,1107,0,69.0
Tamil Nadu,2007,17875,1107,0,0.0
Tamil Nadu,2007,17875,1107,16279,
Tamil Nadu,2007,17875,1711,1715,
Tamil Nadu,2007,17875,1711,1240,
Tamil Nadu,2007,17875,1711,765,
Tamil Nadu,2007,17875,1711,4112,
Tamil Nadu,2007,17875,1711,1757,
Tamil Nadu,2007,17875,1711,4443,
Tamil Nadu,2007,17875,1711,0,
Tamil Nadu,2007,17875,1711,0,1596.0
Tamil Nadu,2007,17875,1711,0,0.0
Tamil Nadu,2007,17875,1711,0,69.0
Tamil Nadu,2007,17875,1711,0,0.0
Tamil Nadu,2007,17875,1711,16279,
Tripura,2007,744,50,565,
Tripura,2007,744,50,101,
Tripura,2007,744,50,90,
Tripura,2007,744,50,609,
Tripura,2007,744,50,4,
Tripura,2007,744,50,1491,
Tripura,2007,744,50,0,
Tripura,2007,744,50,0,0.0
Tripura,2007,744,50,0,0.0
Tripura,2007,744,50,0,0.0
Tripura,2007,744,50,0,0.0
Tripura,2007,744,50,2860,
Tripura,2007,744,100,565,
Tripura,2007,744,100,101,
Tripura,2007,744,100,90,
Tripura,2007,744,100,609,
Tripura,2007,744,100,4,
Tripura,2007,744,100,1491,
Tripura,2007,744,100,0,
Tripura,2007,744,100,0,0.0
Tripura,2007,744,100,0,0.0
Tripura,2007,744,100,0,0.0
Tripura,2007,744,100,0,0.0
Tripura,2007,744,100,2860,
Tripura,2007,744,150,565,
Tripura,2007,744,150,101,
Tripura,2007,744,150,90,
Tripura,2007,744,150,609,
Tripura,2007,744,150,4,
Tripura,2007,744,150,1491,
Tripura,2007,744,150,0,
Tripura,2007,744,150,0,0.0
Tripura,2007,744,150,0,0.0
Tripura,2007,744,150,0,0.0
Tripura,2007,744,150,0,0.0
Tripura,2007,744,150,2860,
Uttar Pradesh,2007,26858,899,5501,
Uttar Pradesh,2007,26858,899,8601,
Uttar Pradesh,2007,26858,899,8463,
Uttar Pradesh,2007,26858,899,8682,
Uttar Pradesh,2007,26858,899,9087,
Uttar Pradesh,2007,26858,899,17050,
Uttar Pradesh,2007,26858,899,0,
Uttar Pradesh,2007,26858,899,0,194.0
Uttar Pradesh,2007,26858,899,0,0.0
Uttar Pradesh,2007,26858,899,0,1.0
Uttar Pradesh,2007,26858,899,0,0.0
Uttar Pradesh,2007,26858,899,59191,
Uttar Pradesh,2007,26858,4283,5501,
Uttar Pradesh,2007,26858,4283,8601,
Uttar Pradesh,2007,26858,4283,8463,
Uttar Pradesh,2007,26858,4283,8682,
Uttar Pradesh,2007,26858,4283,9087,
Uttar Pradesh,2007,26858,4283,17050,
Uttar Pradesh,2007,26858,4283,0,
Uttar Pradesh,2007,26858,4283,0,194.0
Uttar Pradesh,2007,26858,4283,0,0.0
Uttar Pradesh,2007,26858,4283,0,1.0
Uttar Pradesh,2007,26858,4283,0,0.0
Uttar Pradesh,2007,26858,4283,59191,
Uttar Pradesh,2007,26858,5182,5501,
Uttar Pradesh,2007,26858,5182,8601,
Uttar Pradesh,2007,26858,5182,8463,
Uttar Pradesh,2007,26858,5182,8682,
Uttar Pradesh,2007,26858,5182,9087,
Uttar Pradesh,2007,26858,5182,17050,
Uttar Pradesh,2007,26858,5182,0,
Uttar Pradesh,2007,26858,5182,0,194.0
Uttar Pradesh,2007,26858,5182,0,0.0
Uttar Pradesh,2007,26858,5182,0,1.0
Uttar Pradesh,2007,26858,5182,0,0.0
Uttar Pradesh,2007,26858,5182,59191,
Uttarakhand,2007,2185,77,375,
Uttarakhand,2007,2185,77,479,
Uttarakhand,2007,2185,77,296,
Uttarakhand,2007,2185,77,523,
Uttarakhand,2007,2185,77,326,
Uttarakhand,2007,2185,77,1149,
Uttarakhand,2007,2185,77,0,
Uttarakhand,2007,2185,77,0,12.0
Uttarakhand,2007,2185,77,0,0.0
Uttarakhand,2007,2185,77,0,0.0
Uttarakhand,2007,2185,77,0,0.0
Uttarakhand,2007,2185,77,3163,
Uttarakhand,2007,2185,191,375,
Uttarakhand,2007,2185,191,479,
Uttarakhand,2007,2185,191,296,
Uttarakhand,2007,2185,191,523,
Uttarakhand,2007,2185,191,326,
Uttarakhand,2007,2185,191,1149,
Uttarakhand,2007,2185,191,0,
Uttarakhand,2007,2185,191,0,12.0
Uttarakhand,2007,2185,191,0,0.0
Uttarakhand,2007,2185,191,0,0.0
Uttarakhand,2007,2185,191,0,0.0
Uttarakhand,2007,2185,191,3163,
Uttarakhand,2007,2185,268,375,
Uttarakhand,2007,2185,268,479,
Uttarakhand,2007,2185,268,296,
Uttarakhand,2007,2185,268,523,
Uttarakhand,2007,2185,268,326,
Uttarakhand,2007,2185,268,1149,
Uttarakhand,2007,2185,268,0,
Uttarakhand,2007,2185,268,0,12.0
Uttarakhand,2007,2185,268,0,0.0
Uttarakhand,2007,2185,268,0,0.0
Uttarakhand,2007,2185,268,0,0.0
Uttarakhand,2007,2185,268,3163,
West Bengal,2007,17277,647,9861,
West Bengal,2007,17277,647,6804,
West Bengal,2007,17277,647,2049,
West Bengal,2007,17277,647,9098,
West Bengal,2007,17277,647,114,
